,scaled_perc_nans,scaled_mean_token_count,scaled_std_dev_token_count,has_delimiters,scaled_mean_stopword_total,scaled_mean_whitespace_count,scaled_mean_char_count,scaled_mean_delim_count,scaled_stdev_stopword_total,scaled_stdev_whitespace_count,scaled_stdev_char_count,scaled_stdev_delim_count,has_url,has_date
42,-0.011651482083080878,-0.14895985718812998,-0.17587019370387563,False,-0.18045612741399644,-0.14895985718812998,-0.17544778769636674,-0.19177264683063075,-0.20500423927283684,-0.17587019370387563,-0.188204098711867,-0.23227110206903662,False,True
43,-0.653119625305994,0.1620794431611656,-0.05451263242723658,True,0.1261608939673228,0.1620794431611656,0.16143763507437828,0.026370721106553068,-0.08831160372344164,-0.05451263242723658,-0.07002800362675349,-0.10620598892411914,False,False
44,-0.653119625305994,-0.09619564667976019,-0.15411415916403481,True,-0.10613918846730297,-0.09619564667976019,-0.11228565702482185,-0.18619949142167114,-0.17869016345116426,-0.15411415916403481,-0.16953179504551194,-0.20703496318638995,False,False
45,1.9215183329292758,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.18363801163734295,-0.19174552597412678,-0.21074153540828652,-0.17587019370387563,-0.19374715344893848,-0.23074165905073474,False,True
46,-0.653119625305994,-0.13680523960076138,-0.1566079576360257,True,-0.17242192235763668,-0.13680523960076138,-0.16742736290447077,-0.1865112006688608,-0.18596569325574763,-0.1566079576360257,-0.17921118184573068,-0.20395833171517247,False,True
47,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17374682986459852,-0.12717076663817678,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
48,-0.653119625305994,-0.04578154313496287,-0.06712537845373784,False,0.00257923898101654,-0.04578154313496287,-0.08021920282690491,-0.07550553499811599,-0.038396885003891844,-0.06712537845373784,-0.09851068600385618,-0.08690525063560399,False,False
49,-0.40193543425865064,-0.13513422834488747,-0.14204340654236783,True,-0.17075633325093306,-0.13513422834488747,-0.168735297766408,-0.1856975749737417,-0.17207228732989543,-0.14204340654236783,-0.17020559649451064,-0.18521330560392205,False,True
50,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.14888322924672234,-0.14895985718812998,-0.12619293173442425,-0.08996095151473145,-0.20918745524367383,-0.17587019370387563,-0.19533889939945212,-0.21143198551262465,True,False
51,-0.653119625305994,-0.13915975761916843,-0.16519503913434197,False,-0.1742551155052713,-0.1391597576191684,-0.16723211470214952,-0.1819215895307152,-0.19454021281670195,-0.16519503913434197,-0.1834507212862602,-0.20700160465183207,False,False
52,-0.6362782902078946,-0.0735385034519151,-0.12107285150267356,True,-0.1178631795811517,-0.0735385034519151,-0.10192140292668046,-0.1379854854871198,-0.14792760359325752,-0.12107285150267356,-0.13880641704946114,-0.1344225122883794,False,True
53,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.17812084979135784,-0.1410623397050116,-0.1521314216236102,-0.030267946349495842,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
54,-0.6435846917296598,-0.1410905314674233,-0.1752189358258302,False,-0.17815556190800683,-0.1410905314674233,-0.1522445903673074,-0.030844469561260923,-0.20994052325349596,-0.1752189358258302,-0.1928695600105056,-0.21652471711021504,False,True
55,-0.4607853704321184,-0.14163101085239072,-0.17304744952370688,False,-0.17882104649827016,-0.14163101085239072,-0.15441420899908112,-0.041897305008852845,-0.20726971191961652,-0.17304744952370688,-0.1846360524566562,-0.16402161442428273,False,True
56,0.029034036597551518,-0.12634611029814147,-0.14262418730144136,False,-0.12746975786375697,-0.12634611029814147,-0.14086030467979946,-0.13639513802641853,-0.12566975944327755,-0.14262418730144136,-0.1369744048898483,-0.12289563098293488,False,True
57,-0.6363220649446808,-0.14096793965917306,-0.13870113746858026,False,-0.16816428181175505,-0.14096793965917306,-0.1690525061306779,-0.1590856094282275,-0.11930965617813977,-0.13870113746858026,-0.14595385687436763,-0.05253330917090058,False,True
58,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17374682986459852,-0.12717076663817678,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
59,1.0697814012505347,-0.14412220037487783,-0.16436743491315914,False,-0.17837693181910047,-0.14412220037487783,-0.17470387571769277,-0.17812748057785954,-0.19084557573262165,-0.16436743491315914,-0.17678662839773793,-0.19900244088349228,False,True
60,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.14894854646659308,-0.1410623397050116,-0.1607074050231192,-0.08863569849307482,-0.21074153540828652,-0.17587019370387563,-0.18626963322801077,-0.20914372605691775,False,False
61,1.814263604610078,-0.14835760623618907,-0.172971966390876,False,-0.18487877872627625,-0.14835760623618907,-0.18176890822978586,-0.18260949249728317,-0.1964828806829044,-0.172971966390876,-0.18575611082700444,-0.1788797765924327,False,True
62,-0.653119625305994,-0.12783189004245654,-0.15726547977443406,True,-0.14634882014717082,-0.12783189004245654,-0.14651941915270492,-0.13611223175378206,-0.18000171909656804,-0.15726547977443406,-0.17107722573058856,-0.18264219995032294,False,False
63,-0.30090304563649417,-0.11722474515139736,-0.14667396456279844,True,-0.12503810898682008,-0.11722474515139734,-0.13076683783259677,-0.11239764348918432,-0.15734740545939374,-0.14667396456279844,-0.1546066439660188,-0.15694282291849584,False,True
64,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.14894854646659308,-0.1410623397050116,-0.15299699033524305,-0.0812359396507996,-0.21074153540828652,-0.17587019370387563,-0.18670008011442416,-0.19976156660539637,False,False
65,-0.6507432242865371,-0.13962145430249298,-0.16255098872700705,False,-0.17038531994431064,-0.13962145430249298,-0.1661304295984943,-0.16828385313965938,-0.18912848618315287,-0.16255098872700705,-0.17413476147249507,-0.19420926039120281,False,True
66,0.37637124490871265,-0.1441062163912796,-0.17055559522346875,False,-0.1639400749926648,-0.1441062163912796,-0.16331669025934584,-0.1222463922551793,-0.18459485450569982,-0.17055559522346875,-0.17349044789047438,-0.13859873280537094,False,True
67,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,True,-0.18784495089961278,-0.14895985718812998,-0.17377348497455505,-0.19177264683063075,-0.21074153540828652,-0.17587019370387563,-0.1950853172245651,-0.23227110206903662,False,True
68,-0.48836833811835795,0.012496097069658351,-0.021939230427776922,True,-0.03607864442256387,0.012496097069658351,0.004536598773130675,-0.12260541073764677,-0.06853854159237895,-0.021939230427776922,-0.03197015034762494,-0.13298266131416495,True,True
69,-0.6503326914364858,-0.13325784458296466,-0.1582563123529801,True,-0.16485067265835965,-0.13325784458296466,-0.1592900524892747,-0.18417547382406493,-0.18238691723988992,-0.1582563123529801,-0.17237243360611174,-0.19560027884527373,True,True
70,-0.653119625305994,-0.06397941006278292,-0.13433921097973572,True,-0.08506022977524741,-0.06397941006278292,-0.08451410156415058,-0.1481289086102127,-0.15330047840399025,-0.13433921097973572,-0.1537765169032142,-0.16590167733074726,False,False
71,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17374682986459852,-0.12717076663817678,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
72,-0.653119625305994,5.2311304215792696,7.748884053492753,False,4.684736610246066,5.2311304215792696,5.364774555524535,2.2636130314489513,6.753909053662561,7.748884053492753,7.09904063668496,4.504246340958486,False,False
73,-0.6530662027426254,-0.0865325237458022,-0.1445671028460872,True,-0.11330297405070335,-0.0865325237458022,-0.1069137058986814,-0.17543579663055897,-0.16803841750382267,-0.1445671028460872,-0.16434186113198945,-0.19118880683593759,False,True
74,-0.5128319738998989,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.1742766197061098,-0.1305637252450566,-0.21074153540828652,-0.17587019370387563,-0.19240011076448787,-0.20871230754054843,False,True
75,-0.2785740335283347,-0.1489579617460252,-0.1756874878785079,False,-0.16190830969085107,-0.1489579617460252,-0.04677226974704414,0.13198615092980742,-0.19109853961537301,-0.1756874878785079,-0.1105295448808638,0.027185820137779388,True,True
76,-0.653119625305994,5.7067662248797495,9.631404876375885,True,5.0544874074797495,5.7067662248797495,5.887985297595315,2.379744996244426,8.401197580120927,9.631404876375885,9.409515597159125,5.041444504044497,False,False
77,-0.6530568813078292,-0.07185447819712726,-0.1472410841591592,True,-0.09919667279233622,-0.07185447819712726,-0.09298688641402615,-0.16073123929318173,-0.17312172410287957,-0.1472410841591592,-0.16828664420756134,-0.17707330214914604,False,True
78,-0.6521784653335234,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17393534036626093,-0.13470064682691926,-0.21074153540828652,-0.17587019370387563,-0.19453257095077414,-0.19838184885675597,False,True
79,-0.653119625305994,-0.14498596129642252,-0.16639296550210259,False,-0.1618609448492607,-0.14498596129642252,-0.01652626193035019,0.2032258686567812,-0.19753821949254505,-0.16639296550210259,-0.09947491920868476,0.05603528115985148,True,False
80,-0.653119625305994,7.231978616083724,7.781071801888186,True,6.405284961325459,7.231978616083723,7.456991193961683,3.039019416981269,6.803230526024792,7.781071801888186,7.404908325479071,4.492698962600004,False,False
81,-0.653119625305994,15.969553199489118,10.266546717609982,False,14.015842481796884,15.969553199489118,14.222115058633616,8.994853012892118,8.966282649613305,10.266546717609982,9.761752678650875,7.220456511716153,False,False
82,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.16839674868310292,-0.14895985718812998,-0.08104970215743354,-0.0948698265419498,-0.21074153540828652,-0.17587019370387563,-0.16867744784212796,-0.23227110206903662,True,False
83,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,True,-0.18784495089961278,-0.14895985718812998,-0.17870314434389506,-0.15931132196207423,-0.21074153540828652,-0.17587019370387563,-0.19316933669401268,-0.22724774861205158,False,True
84,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17890080598277655,-0.15953980428906903,-0.21074153540828652,-0.17587019370387563,-0.19410226239130446,-0.2298491168879656,False,True
85,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,True,-0.18784495089961278,-0.14895985718812998,-0.17870296107708863,-0.15932228064297943,-0.21074153540828652,-0.17587019370387563,-0.19316888354442127,-0.22719781581883344,False,True
86,-0.653119625305994,-0.14895985718812998,-0.17587019370387563,False,-0.18784495089961278,-0.14895985718812998,-0.17374682986459852,-0.12717076663817678,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
87,-0.653119625305994,0.1605808106152339,-0.047873438563445794,True,0.12498504496428722,0.1605808106152339,0.1582282993467204,0.03418476697588684,-0.08463017452259117,-0.047873438563445794,-0.0651121167060201,-0.09899686804635648,False,False
88,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.17812084979135784,-0.1410623397050116,-0.16077758492000555,-0.06256888644572282,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
89,-0.653119625305994,0.36170291446734365,0.17790722244763604,False,0.22418237323557466,0.36170291446734365,0.3425444011074875,0.02430164186013,0.07813025935456144,0.17790722244763604,0.14103745865692582,-0.011886594872827942,False,False
90,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.17812084979135784,-0.1410623397050116,-0.16077758492000555,-0.06256888644572282,-0.21074153540828652,-0.17587019370387563,-0.19533889939945212,-0.23227110206903662,False,True
91,1.9689836425603353,-0.14870300687859533,-0.1713205178021025,False,-0.18755466187091277,-0.14870300687859533,-0.1834141180264556,-0.19164776874416864,-0.20587905689951744,-0.1713205178021025,-0.189636773399493,-0.2282898555954517,False,True
92,1.835696054603834,-0.14831363943632284,-0.16974394264100073,True,-0.18710701991076792,-0.14831363943632284,-0.1823797832662272,-0.19151774104589367,-0.20389101884287947,-0.16974394264100073,-0.18586811585343352,-0.22533871333323732,False,True
93,1.9658963102514393,-0.14859283824092728,-0.16924711633816256,False,-0.18751125416568662,-0.14859283824092728,-0.1833548458029809,-0.19160399704375924,-0.20467708332143464,-0.16924711633816256,-0.188322712177675,-0.2260673055639709,True,True
94,1.9160731543699354,-0.1484744856473182,-0.17035628737043584,False,-0.18726786096138276,-0.1484744856473182,-0.18297032299662136,-0.19161043405852535,-0.20441188492275883,-0.17035628737043584,-0.18791341062484218,-0.2274474540119144,False,True
95,1.9068111574432454,-0.1484068106270364,-0.16971880170438672,True,-0.1872077877979001,-0.1484068106270364,-0.18282231474090985,-0.1916207332821511,-0.20382585835985062,-0.16971880170438672,-0.18699654900978566,-0.22661914753774237,False,True
96,1.6442814514522437,-0.1476819009911806,-0.16574510741506462,True,-0.18655085868755764,-0.1476819009911806,-0.18153831296959183,-0.19121005174007472,-0.20089386226979494,-0.16574510741506462,-0.18383156386360575,-0.22247565151396867,False,True
97,1.9842073846352395,-0.14866208709889006,-0.16698208506956427,True,-0.18756241324684603,-0.14866208709889006,-0.18345225441830365,-0.19167222940027975,-0.20244508932942729,-0.16698208506956427,-0.18674656740246423,-0.2264228567308246,False,True
98,1.8218562890811942,-0.14721100875703372,-0.1629774198885114,True,-0.18626522048441757,-0.14721100875703372,-0.18181497411346545,-0.19115469341308636,-0.19915218117607006,-0.1629774198885114,-0.18238661490692695,-0.2225472275510035,False,True
99,1.9882528545572422,-0.14836148410182437,-0.16484970030294585,False,-0.1873225081617121,-0.14836148410182437,-0.1831098884065472,-0.19162588289396396,-0.2011008467729699,-0.16484970030294585,-0.18335538714656407,-0.22636871654138402,False,True
100,1.9865494988006096,-0.14864068290642884,-0.16939911820412085,False,-0.18751978067921315,-0.14864068290642884,-0.18339223554860304,-0.19164905614712185,-0.2044333257450576,-0.16939911820412085,-0.18787994037072478,-0.22737581072394047,False,True
101,1.9594022664292774,-0.1482579255824164,-0.16362278401327157,True,-0.1872108883482734,-0.1482579255824164,-0.18288951290124453,-0.19152932767247263,-0.2000574302553507,-0.16362278401327157,-0.18229473921163802,-0.22517129705766195,False,True
102,1.9575924509378555,-0.14875305491685026,-0.17004179229082994,True,-0.18760504581447887,-0.14875305491685026,-0.18350199254381633,-0.1915061544193147,-0.20477733223887185,-0.17004179229082994,-0.1887207329589155,-0.22531586899428663,False,True
103,1.9044690432778755,-0.1485704897458575,-0.16985076618722744,False,-0.1873736672428715,-0.1485704897458575,-0.18318598888726811,-0.19136582749741401,-0.2040914888152383,-0.16985076618722744,-0.18834546232150068,-0.22422861745979392,False,True
104,1.5631591335426163,-0.1475742504938021,-0.1655824453554839,True,-0.18620553488973163,-0.1475742504938021,-0.18176420217010147,-0.19095385855238442,-0.1995507838634965,-0.1655824453554839,-0.18461626575480955,-0.22046656590286556,False,True
105,1.9030850667256114,-0.1485739521887556,-0.17005881987709934,True,-0.18722639110013986,-0.1485739521887556,-0.18326605233641902,-0.19115083120422668,-0.2025705396043846,-0.17005881987709934,-0.1890449137966117,-0.22073402953437057,False,True
106,1.8921197140422887,-0.14847700378760773,-0.1695713606180788,True,-0.1871996488531702,-0.14847700378760773,-0.183087489019769,-0.1912255005755133,-0.20254855809800654,-0.1695713606180788,-0.1881793745144419,-0.2221607059690955,False,True
107,1.9205444632310957,-0.14842254900384608,-0.16873749366013074,True,-0.18724383169598968,-0.14842254900384608,-0.18295912330323225,-0.19151387883703402,-0.20304135883860683,-0.16873749366013074,-0.18650628905114888,-0.22526732398880514,False,True
108,1.978458558956605,-0.14854373450528094,-0.16710755473138453,True,-0.18739963435224788,-0.14854373450528094,-0.18337741749273437,-0.19149070558387613,-0.2027529942985966,-0.16710755473138453,-0.18693950598121117,-0.2247493698180439,False,True
109,1.9473723163980596,-0.14835644782124527,-0.1667581363927286,True,-0.18726863609897607,-0.14835644782124527,-0.18314951809084717,-0.1914610953159521,-0.20249068741595977,-0.1667581363927286,-0.18642901303675882,-0.22486417973160558,False,True
110,1.8877548649159182,-0.14849651937485178,-0.16965971959381448,True,-0.18724731981515963,-0.14849651937485178,-0.18289077645639612,-0.19118559108396355,-0.2033121687826218,-0.16965971959381448,-0.18717694826530362,-0.22179411269440288,True,True
111,1.9772875018739198,-0.14786352185956478,-0.15563535177020973,False,-0.18691168523725019,-0.14786352185956478,-0.18267660385820123,-0.1912898707231742,-0.1941482925135734,-0.15563535177020973,-0.1755527352793876,-0.22057287692198138,False,True
112,1.9957050359925104,-0.14835865119399863,-0.1617462277755917,True,-0.1873442120143252,-0.14835865119399863,-0.1832066652442942,-0.19150100480750187,-0.19900986599382486,-0.1617462277755917,-0.18132603214438453,-0.22389554821422236,False,True
113,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.17812084979135784,-0.1410623397050116,-0.16888254457124388,-0.15947170673440375,-0.21074153540828652,-0.17587019370387563,-0.1944030516518867,-0.23227110206903662,False,True
114,-0.653119625305994,-0.1410623397050116,-0.17587019370387563,False,-0.17812084979135784,-0.1410623397050116,-0.16892148504364293,-0.15947170673440375,-0.21074153540828652,-0.17587019370387563,-0.1944166550410035,-0.23227110206903662,False,True
115,1.9689836425603353,-0.14870300687859533,-0.1713205178021025,False,-0.18755466187091277,-0.14870300687859533,-0.1834141180264556,-0.19164776874416864,-0.20587905689951744,-0.1713205178021025,-0.189636773399493,-0.2282898555954517,False,True
116,1.835696054603834,-0.14831363943632284,-0.16974394264100073,True,-0.18710701991076792,-0.14831363943632284,-0.1823797832662272,-0.19151774104589367,-0.20389101884287947,-0.16974394264100073,-0.18586811585343352,-0.22533871333323732,False,True
117,1.9658963102514393,-0.14859283824092728,-0.16924711633816256,False,-0.18751125416568662,-0.14859283824092728,-0.1833548458029809,-0.19160399704375924,-0.20467708332143464,-0.16924711633816256,-0.188322712177675,-0.2260673055639709,True,True
